personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,jersey,guard,forward,center,dleagueFlag,nbaFlag,gamesPlayedFlag,draftYear,draftRound,draftNumber,fromYear,toYear
1628407,Dwayne,Bacon,1995-08-30,Florida State,USA,78,221,8,1,1,0,1,1,1,2017,2,40,2017,2020
196294583,Dwayne,Bacon,,,,,,,0,1,0,,,,,,,,
1630654,Armando,Bacot,2000-03-06,North Carolina,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
2587,Malick,Badiane,,,,,,,0,0,0,,,,,,,,
1630641,Ibou,Badji,2002-10-13,FC Barcelona,Senegal,84,240,41,0,0,1,1,1,1,-1,-1,-1,2022,2023
76081,Jim,Baechtold,1927-12-09,Eastern Kentucky,USA,76,205,10,0,1,0,0,1,1,1952,1,2,1952,1956
2053,Dalibor,Bagaric,1980-07-02,Benston Zagreb,Croatia,85,290,11,0,0,1,0,1,1,2000,1,24,2000,2002
76082,John,Bagley,1960-04-23,Boston College,USA,72,185,5,1,0,0,0,1,1,1982,1,12,1982,1993
1630542,Marcus,Bagley,2001-10-23,Arizona State,USA,78,217,,0,1,0,1,1,1,-1,-1,-1,2024,2024
1628963,Marvin,Bagley III,1999-03-14,Duke,USA,82,235,35,0,1,0,0,1,1,2018,1,2,2018,
1642846,Ace,Bailey,2006-08-13,Rutgers,USA,81,200,19,0,1,0,0,1,1,2025,1,5,2025,
1641735,Amari,Bailey,2004-02-17,UCLA,USA,75,185,10,1,0,0,1,1,1,2023,2,41,2023,2023
76084,Carl,Bailey,1958-04-23,Tuskegee,USA,84,210,21,0,0,1,0,1,1,1980,3,66,1981,1981
76083,Gus,Bailey,1951-02-18,Texas-El Paso,USA,77,185,20,1,0,0,0,1,1,1974,2,23,1974,1979
76085,James,Bailey,1957-05-21,Rutgers,USA,81,220,2,0,1,0,0,1,1,1979,1,6,1979,1987
101228,Kyle,Bailey,,,,,,,0,0,0,,,,,,,,
1847,Thurl,Bailey,1961-04-07,North Carolina State,USA,83,247,41,0,1,0,0,1,1,1983,1,7,1983,1998
1753,Toby,Bailey,1975-11-19,UCLA,USA,78,213,11,1,0,0,0,1,1,1998,2,45,1998,2002
203946,Cameron,Bairstow,1990-12-07,New Mexico,Australia,81,250,41,0,1,1,1,1,1,2014,2,49,2014,2015
196295055,Sean,Bairstow,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1858,Mark,Baker,1969-11-11,Ohio State,USA,73,175,,1,0,0,0,1,1,-1,-1,-1,1998,1998
2486,Maurice,Baker,1979-07-28,Oklahoma State,USA,74,200,,1,0,0,1,1,1,-1,-1,-1,2002,2004
76089,Norm,Baker,1923-02-17,Victoria,Canada,72,180,,1,0,0,0,1,1,-1,-1,-1,1946,1946
1627758,Ron,Baker,1993-03-30,Wichita State,USA,76,220,,1,0,0,1,1,1,-1,-1,-1,2016,2018
452,Vin,Baker,1971-11-23,Hartford,USA,83,240,34,0,1,0,0,1,1,1993,1,8,1993,2005
1627836,Gracin,Bakumanya,,,,,,,0,0,0,,,,,,,,
1642380,Adama,Bal,2003-12-18,Santa Clara,France,79,190,,1,0,0,1,1,1,-1,-1,-1,2025,
196294607,Franco,Balbi,,,,,,,1,0,0,,,,,,,,
64143,Franco,Balbi,,,,,,,0,0,0,,,,,,,,
1627735,Wade,Baldwin IV,1996-03-29,Vanderbilt,USA,76,200,,1,0,0,1,1,1,2016,1,17,2016,2018
1631116,Patrick,Baldwin Jr.,2002-11-18,Wisconsin-Milwaukee,USA,84,220,23,0,1,0,1,1,1,2022,1,28,2022,
200764,Renaldo,Balkman,1984-07-14,South Carolina,USA,80,225,,0,1,0,1,1,1,2006,1,20,2006,2011
76090,Cedric,Ball,1968-04-16,North Carolina-Charlotte,USA,80,210,44,0,1,0,0,1,1,-1,-1,-1,1990,1990
1630163,LaMelo,Ball,2001-08-22,Illawarra,USA,79,180,1,1,0,0,0,1,1,2020,1,3,2020,
1629071,LiAngelo,Ball,1998-11-24,,USA,,,,0,0,0,1,0,1,2018,,,,
1628366,Lonzo,Ball,1997-10-27,UCLA,USA,77,190,,1,0,0,0,1,1,2017,1,2,2017,
76091,Greg,Ballard,1955-01-29,Oregon,USA,79,215,42,0,1,0,0,1,1,1977,1,4,1977,1988
1630642,Mitch,Ballock,1998-07-02,Creighton,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
76092,Herschel,Baltimore,1921-06-21,Penn State,USA,76,195,,0,1,0,0,1,1,-1,-1,-1,1946,1946
1628964,Mo,Bamba,1998-05-12,Texas,USA,84,231,,0,0,1,1,1,1,2018,1,6,2018,
1631094,Paolo,Banchero,2002-11-12,Duke,USA,82,250,5,0,1,0,0,1,1,2022,1,1,2022,
1630217,Desmond,Bane,1998-06-25,TCU,USA,78,215,3,1,0,0,0,1,1,2020,1,30,2020,
43200,Marko,Banic,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
76093,Gene,Banks,1959-05-15,Duke,USA,79,215,20,0,1,0,0,1,1,1981,2,28,1981,1986
2556,Marcus,Banks,1981-11-19,UNLV,USA,74,205,15,1,0,0,1,1,1,2003,1,13,2003,2010
101252,Sean,Banks,,,,,,,0,0,0,,,,,,,,
1630791,James,Banks III,1998-01-16,Georgia Tech,USA,,,,0,0,0,1,0,0,-1,-1,-1,,
76094,Ken,Bannister,1960-04-01,St. Augustine's,USA,81,235,51,0,1,0,0,1,1,1984,7,156,1984,1990
76095,Mike,Bantom,1951-12-03,St. Joseph's (PA),USA,81,200,42,0,1,0,0,1,1,1973,1,8,1973,1981
1630625,Dalano,Banton,1999-11-07,Nebraska,Canada,80,203,45,0,1,0,1,1,1,2021,2,46,2021,
43232,Tomer,Bar-Even,1992-01-02,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
11257,Stanko,Barac,,,,,,,0,0,0,,,,,,,,
1627760,Cat,Barber,1994-07-25,North Carolina State,USA,73,173,,1,0,0,1,1,1,2016,,,2021,2021
76096,John,Barber,1927-06-27,California State-Los Angeles,USA,78,210,25,0,1,0,0,1,1,1956,,,1956,1956
2841,Steven,Barber,,,,,,,0,0,0,,,,,,,,
1962937929,Leandrinho,Barbosa,,,,,,,0,0,0,,,,,,,,
2571,Leandro,Barbosa,1982-11-28,Bauru,Brazil,75,194,19,1,0,0,0,1,1,2003,1,28,2003,2016
76097,Stephen,Bardo,1968-04-05,Illinois,USA,77,190,25,1,0,0,0,1,1,1990,2,41,1991,1995
200826,J.J.,Barea,1984-06-26,Northeastern,Puerto Rico,70,180,5,1,0,0,1,1,1,-1,-1,-1,2006,2019
1628965,Jaylen,Barford,,,,,,,0,0,0,,,,,,,,
200745,Andrea,Bargnani,1985-10-26,Benetton Treviso,Italy,84,245,,0,1,1,0,1,1,2006,1,1,2006,2015
76098,Cliff,Barker,1921-01-15,Kentucky,USA,74,185,,1,0,0,0,1,1,1949,5,,1949,1951
76099,Tom,Barker,1955-03-11,Hawaii,USA,83,225,6,0,0,1,0,1,1,1976,4,53,1976,1978
787,Charles,Barkley,1963-02-20,Auburn,USA,78,252,34,0,1,0,0,1,1,1984,1,5,1984,1999
2057,Erick,Barkley,1978-02-21,St. John's (NY),USA,73,185,1,1,0,0,0,1,1,2000,1,28,2000,2002
76102,Don,Barksdale,1923-03-31,UCLA,USA,78,200,17,0,1,0,0,1,1,-1,-1,-1,1951,1954
201644,Omar,Barlett,,,,,,,0,0,0,,,,,,,,
64026,David,Barlow,,,,,,,0,0,0,,,,,,,,
6664001,David,Barlow,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2017,2017
1631230,Dominick,Barlow,2003-05-26,Overtime Elite,USA,81,224,25,0,1,0,1,1,1,-1,-1,-1,2022,
203084,Harrison,Barnes,1992-05-30,North Carolina,USA,79,225,40,0,1,0,0,1,1,2012,1,7,2012,
76103,Harry,Barnes,1945-07-25,Northeastern,USA,75,205,30,0,1,0,0,1,1,1968,4,37,1968,1968
76105,Jim,Barnes,1941-04-13,Texas-El Paso,USA,80,210,12,0,0,1,0,1,1,1964,1,1,1964,1970
76104,Marvin,Barnes,1952-07-27,Providence,USA,81,210,27,0,1,0,0,1,1,1974,1,2,1976,1979
2440,Matt,Barnes,1980-03-09,UCLA,USA,79,226,22,0,1,0,0,1,1,2002,2,45,2002,2016
1630567,Scottie,Barnes,2001-08-01,Florida State,USA,80,237,4,1,1,0,0,1,1,2021,1,4,2021,
76107,Dick,Barnett,1936-10-02,Tennessee State,USA,76,190,12,1,0,0,0,1,1,1959,1,4,1959,1973
76106,Jim,Barnett,1944-07-07,Oregon,USA,76,170,33,1,0,0,0,1,1,1966,1,8,1966,1976
76108,John,Barnhill,1938-03-20,Tennessee State,USA,73,180,11,1,0,0,0,1,1,1959,11,77,1962,1968
76109,Norton,Barnhill,1953-07-15,Washington State,USA,76,205,10,1,0,0,0,1,1,1976,8,134,1976,1976
1642964,Brooks,Barnhizer,2002-03-02,Northwestern,USA,77,230,23,1,0,0,1,1,1,2025,2,44,2025,
76110,Leo,Barnhorst,1924-05-11,Notre Dame,USA,76,190,8-15,0,1,0,0,1,1,1949,2,,1949,1953
76111,John,Barr,1918-08-18,Penn State,USA,75,205,,0,1,0,0,1,1,-1,-1,-1,1946,1946
76112,Mike,Barr,1950-10-19,Duquesne,USA,75,180,34,1,0,0,0,1,1,1972,13,180,1976,1976
76113,Thomas,Barr,1944-06-19,Duquesne,USA,76,195,19,1,0,0,0,1,1,-1,-1,-1,1970,1970
2857,Andre,Barrett,1982-02-21,Seton Hall,USA,70,173,,1,0,0,1,1,1,-1,-1,-1,2004,2007
500,Barrett,Barrett,,,,,,,0,0,0,,,,,,,,
76114,Ernie,Barrett,1929-08-27,Kansas State,USA,68,180,,1,0,0,0,1,1,1951,1,7,1953,2008
1629628,RJ,Barrett,2000-06-14,Duke,Canada,78,214,9,1,1,0,0,1,1,2019,1,3,2019,
2853,Earl,Barron,1981-08-14,Memphis,USA,84,250,30,0,1,1,1,1,1,-1,-1,-1,2005,2014
344,Dana,Barros,1967-04-13,Boston College,USA,71,165,,1,0,0,0,1,1,1989,1,16,1989,2003
699,Brent,Barry,1971-12-31,Oregon State,USA,79,210,17,1,0,0,0,1,1,1995,1,15,1995,2008
1003,Drew,Barry,1973-02-17,Georgia Tech,USA,77,191,,1,0,0,,,,1996,2,57,1997,1999
468,Jon,Barry,1969-07-25,Georgia Tech,USA,77,210,,1,0,0,0,1,1,1992,1,21,1992,2005
600013,Rick,Barry,1944-03-28,Miami,USA,79,205,24,0,1,0,0,1,1,1965,1,2,1965,1979
76117,Ed,Bartels,1925-10-08,North Carolina State,USA,78,195,,0,1,0,0,1,1,-1,-1,-1,1949,1950
56036,Lorenzo,Bartoli,,,,,,,0,0,0,,,,,,,,
76118,Vic,Bartolome,1948-09-29,Oregon State,USA,84,230,20,0,0,1,0,1,1,1970,6,87,1971,1971
44051,Lubos,Barton,,,,,,,0,0,0,,,,,,,,
203115,Will,Barton,1991-01-06,Memphis,USA,77,181,1,1,0,0,1,1,1,2012,2,40,2012,2022
27032,Gal,Baruch,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2017,2017
101188,Eddie,Basden,1983-02-15,North Carolina-Charlotte,USA,77,215,,1,0,0,,,,-1,-1,-1,2005,2005
559,Basile,Basile,,,,,,,0,0,0,,,,,,,,
56045,Gianluca,Basile,,,,,,,0,0,0,,,,,,,,
76119,Jerry,Baskerville,1951-11-10,Temple,USA,79,190,44,0,1,0,0,1,1,-1,-1,-1,1975,1975
101138,Brandon,Bass,1985-04-30,Louisiana State,USA,80,250,,0,1,0,,,,2005,2,33,2005,2016
1628238,Paris,Bass,1995-08-29,Detroit Mercy,USA,80,200,,0,1,0,1,1,1,-1,-1,-1,2021,2021
76120,Tim,Bassett,1951-04-01,Georgia,USA,80,225,21,0,1,0,0,1,1,1973,7,106,1976,1979
1629646,Charles,Bassey,2000-10-28,Western Kentucky,Nigeria,82,230,28,0,1,1,1,1,1,2021,2,53,2021,
1766,Maceo,Baston,1976-05-29,Michigan,USA,82,230,9,0,1,0,0,1,1,1998,2,58,2002,2008
2370,Mengke,Bateer,1975-11-20,Beijing,China,83,290,,0,0,1,0,1,1,-1,-1,-1,2001,2003
76121,Billyray,Bates,1956-05-31,Kentucky State,USA,76,210,35,1,0,0,0,1,1,1978,3,47,1979,1982
1641734,Emoni,Bates,2004-01-28,Eastern Michigan,USA,80,202,21,0,1,0,1,1,1,2023,2,49,2023,2024
1642926,Tamar,Bates,2003-02-21,Missouri,USA,76,195,,1,0,0,1,0,1,-1,-1,-1,,
1628966,Keita,Bates-Diop,1996-01-23,Ohio State,USA,80,229,13,0,1,0,1,1,1,2018,2,48,2018,2023
101212,Esteban,Batista,1983-09-02,Trouville,Uruguay,82,268,,0,1,1,,,,-1,-1,-1,2005,2006
1966938163,Esteban,Batista,,,,,,,0,0,0,,,,,,,,
1966938140,Lucas,Batista,,,,,,,0,0,0,,,,,,,,
56008,Michael,Batiste,,,,,,,0,0,0,,,,,,,,
2471,Mike,Batiste,1977-11-21,Arizona State,USA,80,225,,0,0,0,0,1,1,-1,-1,-1,2002,2007
1499,Tony,Battie,1976-02-11,Texas Tech,USA,83,240,4,0,0,1,0,1,1,1997,1,5,1997,2011
2203,Shane,Battier,1978-09-09,Duke,USA,80,220,31,0,1,0,0,1,1,2001,1,6,2001,2013
1642419,Jamison,Battle,2001-05-10,Ohio State,USA,79,220,77,0,1,0,1,1,1,-1,-1,-1,2024,
174,John,Battle,1962-11-09,Rutgers,USA,74,175,10,1,0,0,0,1,1,1985,4,84,1985,1994
76123,Kenny,Battle,1964-10-10,Illinois,USA,78,210,8,1,0,0,0,1,1,1989,1,27,1989,1992
1628967,Tyus,Battle,,,,,,,0,0,0,,,,,,,,
76124,Dave,Batton,1956-03-26,Notre Dame,USA,82,240,45,0,0,1,0,1,1,1978,3,62,1982,1983
204063,Kadeem,Batts,,,,,,,0,0,0,,,,,,,,
201587,Nicolas,Batum,1988-12-14,Le Mans,France,79,230,33,1,1,0,0,1,1,2008,1,25,2008,
1641878,Damion,Baugh,2000-08-03,Texas Christian,USA,76,194,7,1,0,0,1,1,1,-1,-1,-1,2024,2024
76125,Johnny,Baum,1946-06-17,Temple,USA,77,200,14,0,1,0,0,1,1,1969,2,23,1969,1970
76126,Frankie,Baumholtz,1918-10-07,Ohio,USA,70,170,,1,0,0,0,1,1,-1,-1,-1,1946,1946
2437,Lonny,Baxter,1979-01-27,Maryland,USA,80,260,35,0,1,0,0,1,1,2002,2,43,2002,2005
201573,Jerryd,Bayless,1988-08-20,Arizona,USA,75,200,8,1,0,0,0,1,1,2008,1,11,2008,2018
76127,Elgin,Baylor,1934-09-16,Seattle,USA,77,225,22,0,1,0,0,1,1,1958,1,1,1958,1971
203382,Aron,Baynes,1986-12-09,Washington State,Australia,82,260,46,0,1,1,1,1,1,-1,-1,-1,2012,2020
76128,Sergei,Bazarevich,1965-03-15,Tofas S.K.,Russia,74,168,5,1,0,0,0,1,1,-1,-1,-1,1994,1994
203145,Kent,Bazemore,1989-07-01,Old Dominion,USA,76,195,9,1,1,0,1,1,1,-1,-1,-1,2012,2021
1629647,Darius,Bazley,2000-06-12,Princeton HS (OH),USA,81,216,26,0,1,0,1,1,1,2019,1,23,2019,2023
76129,Ed,Beach,1929-01-25,West Virginia,USA,75,200,,0,1,0,0,1,1,1950,5,,1950,1950
1628431,V.J.,Beachem,,,,,,,0,0,0,,,,,,,,
203078,Bradley,Beal,1993-06-28,Florida,USA,76,207,0,1,0,0,0,1,1,2012,1,3,2012,
1631368,Justin,Bean,1996-11-17,Utah State,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
76130,Butch,Beard,1947-05-04,Louisville,USA,75,185,9,1,0,0,0,1,1,1969,1,10,1969,1978
76131,Ralph,Beard,1927-12-02,Kentucky,USA,70,175,,1,0,0,0,1,1,1949,2,,1949,1950
40080,Tanoka,Beard,,,,,,,0,0,0,,,,,,,,
2602,Jerome,Beasley,1980-05-17,North Dakota,USA,81,237,24,0,1,0,1,1,1,2003,2,33,2003,2003
1627736,Malik,Beasley,1996-11-26,Florida State,USA,76,187,5,1,0,0,1,1,1,2016,1,19,2016,2024
201563,Michael,Beasley,1989-01-09,Kansas State,USA,81,235,,0,1,0,0,1,1,2008,1,2,2008,2018
76133,Zelmo,Beaty,1939-10-25,Prairie View A&M,USA,81,225,31,0,0,1,0,1,1,1962,1,3,1962,1974
201958,Rodrigue,Beaubois,1988-02-24,Cholet,France,74,185,3,1,0,0,0,1,1,2009,1,25,2009,2012
1630699,MarJon,Beauchamp,2000-10-12,NBA G League Ignite,USA,79,199,16,0,1,0,1,1,1,2022,1,24,2021,
2589,Sani,Becirovic,1981-05-19,Italy,,,,,0,0,0,0,0,1,2003,2,46,2007,2007
76134,Byron,Beck,1945-01-25,Denver,USA,81,225,40,0,0,1,0,1,1,1967,2,15,1976,1976
1133,Corey,Beck,1971-05-27,Arkansas,USA,75,200,15,1,0,0,0,1,1,-1,-1,-1,1995,1998
76136,Ernie,Beck,1931-12-11,Pennsylvania,USA,76,190,12,1,0,0,0,1,1,1953,,,1953,1960
200575,Romel,Beck,,,,,,,0,0,0,,,,,,,,
76137,Moe,Becker,1917-02-24,Duquesne,USA,73,185,,1,0,0,0,1,1,-1,-1,-1,1946,1946
76138,William,Bedford,1963-12-14,Memphis,USA,84,225,0,0,0,1,0,1,1,1986,1,6,1986,1992
1641777,Charles,Bediako,2002-03-10,Alabama,Canada,,,,0,0,0,1,0,1,-1,-1,-1,,
1627862,Beau,Beech,,,,,,,0,0,0,,,,,,,,
1641736,Reece,Beekman,2001-10-08,Virginia,USA,75,190,4,1,0,0,1,1,1,-1,-1,-1,2024,2024
76139,Hank,Beenders,1916-06-02,Long Island-Brooklyn,USA,77,185,6,0,0,1,0,1,1,-1,-1,-1,1946,1948
56054,Mirza,Begic,1985-09-07,,Bosnia & Herzegovina,,,,0,0,0,0,0,1,-1,-1,-1,2012,2012
76140,Ron,Behagen,1951-01-14,Minnesota,USA,81,185,12,0,1,0,0,1,1,1973,1,7,1973,1979
76141,Elmer,Behnke,1929-02-03,Bradley,USA,79,210,,0,0,1,0,1,1,1951,4,37,1951,1951
40026,Javier,Beiran,,,,,,,0,0,0,,,,,,,,
201158,Marco,Belinelli,1986-03-25,Fortitudo Bologna,Italy,77,220,18,1,0,0,0,1,1,2007,1,18,2007,2019
2294,Charlie,Bell,1979-03-12,Michigan State,USA,75,200,34,1,0,0,0,1,1,-1,-1,-1,2001,2010
76142,Dennis,Bell,1951-06-02,Drake,USA,77,185,46,0,1,0,0,1,1,1973,5,83,1973,1975
1628395,Jordan,Bell,1995-01-07,Oregon,USA,79,216,,0,1,0,1,1,1,2017,2,38,2017,2021
1952,Raja,Bell,1976-09-19,Florida International,US Virgin Islands,77,210,19,1,0,0,0,1,1,-1,-1,-1,2000,2011
2559,Troy,Bell,1980-11-10,Boston College,USA,73,180,3,1,0,0,1,1,1,2003,1,16,2003,2003
76143,William,Bell,1932-09-13,North Carolina State,USA,72,180,15,1,0,0,0,1,1,-1,-1,-1,1959,1960
203568,Damen,Bell-Holter,,,,,,,0,0,0,,,,,,,,
76144,Walt,Bellamy,1939-07-24,Indiana,USA,82,225,8,0,0,1,0,1,1,1961,1,1,1961,1974
203155,Oscar,Bellfield,,,,,,,0,0,0,,,,,,,,
1627761,DeAndre',Bembry,1994-07-04,St. Joseph's (PA),USA,77,210,,1,1,0,1,1,1,2016,1,21,2016,2021
76145,Irv,Bemoras,1930-11-18,Illinois,USA,75,185,26,0,1,0,0,1,1,1953,,,1953,1956
7000,Avi,Ben-Chimol,,,,,,,0,0,0,,,,,,,,
76146,Leon,Benbow,1950-07-23,Jacksonville,USA,76,185,5,1,0,0,0,1,1,1974,2,27,1974,1975
1627733,Dragan,Bender,1997-11-17,Maccabi Tel Aviv,Croatia,84,249,,0,1,0,1,1,1,2016,1,4,2016,2019
1886,Jonathan,Bender,1981-01-30,Picayune HS (MS),USA,84,230,9,0,1,0,0,1,1,1999,1,5,1999,2009
203968,Jerrelle,Benimon,1991-08-01,Towson,USA,,,,0,0,0,1,1,1,-1,-1,-1,2014,2014
43214,Vitor,Benite,1990-02-20,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
104,Benoit,Benjamin,1964-11-22,Creighton,USA,84,250,,0,0,1,0,1,1,1985,1,3,1985,1999
1736,Corey,Benjamin,1978-02-24,Oregon State,USA,78,200,,1,0,0,0,1,1,1998,1,28,1998,2002
203461,Anthony,Bennett,1993-03-14,UNLV,Canada,80,235,,0,1,0,1,1,1,2013,1,1,2013,2016
1120,Elmer,Bennett,1970-02-13,Notre Dame,USA,72,170,,1,0,0,0,1,1,1992,2,38,1994,1996
712,Mario,Bennett,1973-08-01,Arizona State,USA,81,235,24,0,1,1,0,1,1,1995,1,27,1995,2002
76151,Mel,Bennett,1955-01-04,Pittsburgh,USA,79,200,52,0,1,0,0,1,1,-1,-1,-1,1976,1981
76148,Tony,Bennett,1969-06-01,Wisconsin-Green Bay,USA,72,175,25,1,0,0,0,1,1,1992,2,35,1992,1994
76152,Winston,Bennett,1965-02-09,Kentucky,USA,79,210,30,1,0,0,0,1,1,1988,3,64,1989,1991
128,David,Benoit,1968-05-09,Alabama,USA,80,220,21,0,1,0,0,1,1,-1,-1,-1,1991,2000
202728,Keith,Benson,1988-08-13,Oakland,USA,83,230,,0,1,1,1,1,1,2011,2,48,2011,2011
76154,Kent,Benson,1954-12-27,Indiana,USA,83,235,54,0,0,1,0,1,1,1977,1,1,1977,1987
200918,Rod,Benson,,,,,,,0,0,0,,,,,,,,
1627791,Ben,Bentil,1995-03-29,Providence,Ghana,81,235,,0,1,0,1,1,1,2016,2,51,2016,2016
76155,Gene,Berce,1926-11-22,Marquette,USA,71,175,,1,0,0,0,1,1,1948,,,1949,1949
64002,Juan Carlos,Bergel,,,,,,,0,0,0,,,,,,,,
76156,Gary,Bergen,1932-07-16,Utah,USA,80,210,18,0,0,1,0,1,1,1956,,,1956,1956
1642866,Joan,Beringer,2006-11-11,,France,83,230,19,0,1,0,1,1,1,2025,1,17,2025,
196294584,Yoav,Berman,,,,,,,0,0,0,,,,,,,,
1631262,Jules,Bernard,2000-01-21,UCLA,USA,78,210,14,1,0,0,1,1,1,-1,-1,-1,2023,2023
204310,Davion,Berry,,,,,,,0,0,0,,,,,,,,
1629137,Joel,Berry,,,,,,,0,0,0,,,,,,,,
76157,Ricky,Berry,1964-10-06,San Jose State,USA,80,205,34,0,1,0,0,1,1,1988,1,18,1988,1988
76158,Walter,Berry,1964-05-14,St. John's (NY),USA,80,215,6,0,1,0,0,1,1,1986,1,14,1986,1988
1629541,Dairis,Bertans,1989-09-09,Olimpia Milano,Latvia,76,200,9,1,0,0,0,1,1,-1,-1,-1,2018,2018
42551,Dairis,Bertans,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
202722,Davis,Bertans,1992-11-12,Baskonia,Latvia,82,225,9,0,1,0,1,1,1,2011,2,42,2016,2023
76159,Del,Beshore,1956-11-29,California (PA),USA,71,165,1,1,0,0,0,1,1,-1,-1,-1,1978,1979
41214,Nemanja,Besovic,,,,,,,0,0,0,,,,,,,,
1629715,Javon,Bess,,,,,,,0,0,0,,,,,,,,
696,Travis,Best,1972-07-12,Georgia Tech,USA,71,182,6,1,0,0,0,1,1,1995,1,23,1995,2004
201976,Patrick,Beverley,1988-07-12,Arkansas,USA,74,180,21,1,0,0,1,1,1,2009,2,42,2012,2023
267633,Patrick,Beverley,1988-07-12,Arkansas,USA,,,,0,0,0,0,0,1,-1,-1,-1,2009,2009
1630180,Saddiq,Bey,1999-04-09,Villanova,USA,80,215,41,1,1,0,0,1,1,2020,1,19,2020,
1630189,Tyler,Bey,1998-02-10,Colorado,USA,79,215,2,0,1,0,1,1,1,2020,2,36,2020,2020
1630793,Giorgi,Bezhanishvili,1998-06-29,Illinois,Georgia,,,,0,0,0,1,0,0,-1,-1,-1,,
204021,Sim,Bhullar,1992-12-02,New Mexico State,Canada,89,360,,0,0,1,1,1,1,-1,-1,-1,2014,2014
76160,Al,Bianchi,1932-03-26,Bowling Green,USA,75,185,24,1,0,0,0,1,1,1954,2,18,1956,1965
76161,Hank,Biasatti,1922-01-14,Assumption,Canada,71,175,,1,0,0,0,1,1,1947,-22,-22,1946,1946
1629167,Justin,Bibbs,,,,,,,0,0,0,,,,,,,,
76162,Henry,Bibby,1949-11-24,UCLA,USA,73,185,10-15,1,0,0,0,1,1,1972,4,58,1972,1980
1710,Mike,Bibby,1978-05-13,Arizona,USA,74,195,20,1,0,0,0,1,1,1998,1,2,1998,2011
813,Bernie,Bickerstaff,,,,,,,0,0,0,,,,,,,,
76163,Ed,Biedenbach,1945-08-12,North Carolina State,USA,73,175,12,1,0,0,0,1,1,1968,4,45,1968,1968
2740,Andris,Biedrins,1986-04-02,BK Skonto,Latvia,84,250,,0,0,1,0,1,1,2004,1,11,2004,2013
76164,Don,Bielke,1933-01-01,Valparaiso,USA,79,240,18,0,0,1,0,1,1,1954,8,67,1955,1955
1628448,Kavell,Bigby-Williams,,,,,,,0,0,0,,,,,,,,
76165,Bob,Bigelow,1953-12-26,Pennsylvania,USA,79,215,32,0,1,0,0,1,1,1975,1,13,1975,1978
196295495,Ellis,Biggar,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1966938164,Christian,Bihurriet,,,,,,,0,0,0,,,,,,,,
1497,Chauncey,Billups,1976-09-25,Colorado,USA,75,210,1,1,0,0,0,1,1,1997,1,3,1997,2013
76166,Dave,Bing,1943-11-24,Syracuse,USA,75,180,21,1,0,0,0,1,1,1966,1,2,1966,1977
1631234,Marcus,Bingham Jr.,2000-07-14,Michigan State,USA,,,,0,0,0,0,0,1,-1,-1,-1,,
76167,Joe,Binion,1961-03-26,North Carolina A&T,USA,80,235,50,0,1,0,0,1,1,1984,3,57,1986,1986
203920,Khem,Birch,1992-09-28,UNLV,Canada,80,233,24,0,0,1,1,1,1,-1,-1,-1,2017,2022
1628444,Jabari,Bird,1994-07-03,California,USA,78,198,26,1,0,0,1,1,1,2017,2,56,2017,2017
76168,Jerry,Bird,1935-02-02,Kentucky,USA,78,210,7,0,1,0,0,1,1,1956,,,1958,1958
1449,Larry,Bird,1956-12-07,Indiana State,USA,81,220,33,0,1,0,0,1,1,1978,1,6,1979,1991
76170,Otis,Birdsong,1955-12-09,Houston,USA,75,190,12,1,0,0,0,1,1,1977,1,2,1977,1988
42541,James,Birsen,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
76171,Gale,Bishop,1922-06-04,Washington State,USA,75,195,11,0,1,0,0,1,1,-1,-1,-1,1948,1948
1629048,Goga,Bitadze,1999-07-20,Mega Basket,Georgia,83,250,35,0,1,1,1,1,1,2019,1,18,2019,
1641931,Onuralp,Bitim,1999-03-31,Bursaspor,Turkey,78,215,17,0,1,0,1,1,1,-1,-1,-1,2023,2023
202687,Bismack,Biyombo,1992-08-28,Baloncesto Fuenlabrada,DRC,80,255,18,0,0,1,0,1,1,2011,1,7,2011,
41004,Milko,Bjelica,,,,,,,0,0,0,,,,,,,,
11505,Nemanja,Bjelica,1988-05-09,Fenerbahce Ulker,Serbia,,,,0,0,0,0,0,1,-1,-1,-1,2010,2010
202357,Nemanja,Bjelica,1988-05-09,Fenerbahce,Serbia,81,234,8,0,1,0,0,1,1,2010,2,35,2015,2021
43302,Nemanja,Bjelica,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
76172,Uwe,Blab,1962-03-26,Indiana,USA,85,252,33,0,0,1,0,1,1,1985,1,17,1985,1989
